case_number,court_division,court_location,disposition,disposition_date,disposition_found,duration,execution,file_date,hasAttyD,hasAttyP,inhad,inhap,initiating_action,isEntityD,isEntityP,judgment,judgment_for,judgment_for_pdu,judgment_total,latest_docket_date,property_address_city,property_address_state,property_address_zip,reason
21H83SP01171FR,southeast,,Pending,,,,,5/20/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/20/2021,Fall River,MA,02724,non-payment
21H83SP01172FR,southeast,,Pending,,,,,5/20/2021,0,1,0,1,Efiled SP Summons and Complaint - Non-payment of Rent,0,0,,,,,5/20/2021,Fall River,MA,02724,non-payment
21H83SP01173CI,southeast,,Pending,,,,,5/20/2021,1,1,1,1,SP Transfer - Non-payment of Rent,0,0,,,,,5/20/2021,South Yarmouth,MA,02664,non-payment
21H83SP01174FR,southeast,,Pending,,,,,5/20/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/20/2021,Fall River,MA,02721,non-payment
21H83SP01175FR,southeast,,Pending,,,,,5/20/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/20/2021,Fall River,MA,02724,non-payment
21H83SP01176TA,southeast,,Pending,,,,,5/20/2021,0,1,0,1,Efiled SP Summons and Complaint - Non-payment of Rent,0,0,,,,,5/20/2021,Taunton,MA,02780,non-payment
21H83SP01177NB,southeast,,Pending,,,,,5/20/2021,0,1,0,1,Efiled SP Summons and Complaint - No Cause,0,0,,,,,5/20/2021,New Bedford,MA,02744,no cause
21H83SP01178TA,southeast,,Pending,,,,,5/20/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/24/2021,Seekonk,MA,02771,non-payment
21H83SP01179NB,southeast,,Pending,,,,,5/20/2021,0,0,0,0,SP Summons and Complaint - Non-payment of Rent,0,0,,,,,5/21/2021,New Bedford,MA,02746,non-payment
21H83SP01180FR,southeast,,Pending,,,,,5/20/2021,0,0,0,0,SP Summons and Complaint - Non-payment of Rent,0,0,,,,,5/20/2021,Fall River,MA,02724,non-payment
21H83SP01181TA,southeast,,Pending,,,,,5/20/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/24/2021,,,,non-payment
21H83SP01182TA,southeast,,Pending,,,,,5/20/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/24/2021,Seekonk,MA,02771,non-payment
21H83SP01183TA,southeast,,Pending,,,,,5/20/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/24/2021,Seekonk,MA,02771,non-payment
21H83SP01184TA,southeast,,Pending,,,,,5/20/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/24/2021,Seekonk,MA,02771,non-payment
21H83SP01185TA,southeast,,Pending,,,,,5/20/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/24/2021,Seekonk,MA,02771,non-payment
21H83SP01186TA,southeast,,Pending,,,,,5/20/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/24/2021,Seekonk,MA,02771,non-payment
21H83SP01187FR,southeast,,Pending,,,,,5/20/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/21/2021,Fall River,MA,02720,non-payment
21H83SP01188PL,southeast,,Pending,,,,,5/21/2021,0,1,1,0,Efiled SP Summons and Complaint - Cause,0,1,,,,,5/25/2021,Kingston,MA,02364,cause
21H83SP01189PL,southeast,,Pending,,,,,5/21/2021,0,0,0,0,SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/21/2021,Middleboro,MA,02346,non-payment
21H83SP01190NB,southeast,,Pending,,,,,5/21/2021,0,0,0,0,SP Summons and Complaint - No Cause,0,0,,,,,5/21/2021,Westport,MA,02790,no cause
21H83SP01191FR,southeast,,Pending,,,,,5/21/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/28/2021,Fall River,MA,02720,non-payment
21H83SP01192FR,southeast,,Pending,,,,,5/21/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/28/2021,Fall River,MA,02720,non-payment
21H83SP01193FR,southeast,,Pending,,,,,5/21/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/28/2021,Fall River,MA,02720,non-payment
21H83SP01194FR,southeast,,Pending,,,,,5/21/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/27/2021,Fall River,MA,02720,non-payment
21H83SP01195FR,southeast,,Pending,,,,,5/21/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/21/2021,Fall River,MA,02720,non-payment
21H83SP01196FR,southeast,,Pending,,,,,5/21/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/28/2021,Fall River,MA,02720,non-payment
21H83SP01197FR,southeast,,Pending,,,,,5/21/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/28/2021,Fall River,MA,02720,non-payment
21H83SP01198FR,southeast,,Pending,,,,,5/21/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/28/2021,Fall River,MA,02720,non-payment
21H83SP01199FR,southeast,,Pending,,,,,5/21/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/25/2021,Fall River,MA,02723,non-payment
21H83SP01200FR,southeast,,Pending,,,,,5/21/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/25/2021,Fall River,MA,02723,non-payment
21H83SP01201FR,southeast,,Pending,,,,,5/24/2021,1,1,1,1,SP Transfer- No Cause,0,1,,,,,5/24/2021,Fall River,MA,02721,no cause
21H83SP01202FR,southeast,,Pending,,,,,5/24/2021,0,1,1,0,SP Transfer - Non-payment of Rent,0,1,,,,,5/24/2021,Fall River,MA,02723,non-payment
21H83SP01203FR,southeast,,Pending,,,,,5/24/2021,1,1,1,1,Efiled SP Summons and Complaint - No Cause,0,0,,,,,5/24/2021,East Freetown,MA,02717,no cause
21H83SP01204PL,southeast,,Pending,,,,,5/24/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/28/2021,Plymouth,MA,02360,non-payment
21H83SP01205TA,southeast,,Pending,,,,,5/24/2021,0,0,0,0,SP Summons and Complaint - No Cause,0,0,,,,,5/25/2021,Taunton,MA,02780,no cause
21H83SP01206TA,southeast,,Pending,,,,,5/24/2021,0,0,0,0,SP Summons and Complaint - No Cause,0,0,,,,,5/25/2021,Taunton,MA,02780,no cause
21H83SP01207TA,southeast,,Pending,,,,,5/24/2021,0,0,0,0,SP Summons and Complaint - No Cause,0,0,,,,,5/25/2021,Taunton,MA,02780,no cause
21H83SP01208CI,southeast,,Pending,,,,,5/24/2021,0,0,0,0,SP Summons and Complaint - Non-payment of Rent,0,0,,,,,5/24/2021,Mashpee,MA,02649,non-payment
21H83SP01209PL,southeast,,Pending,,,,,5/24/2021,0,0,0,0,SP Summons and Complaint - Non-payment of Rent,0,0,,,,,5/24/2021,Onset,MA,02558,non-payment
21H83SP01210NB,southeast,,Pending,,,,,5/24/2021,0,1,1,0,Efiled SP Summons and Complaint - No Cause,0,1,,,,,5/24/2021,New Bedford,MA,02745,no cause
21H83SP01211FR,southeast,,Pending,,,,,5/24/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/24/2021,Fall River,MA,02723,non-payment
21H83SP01212TA,southeast,,Pending,,,,,5/24/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/26/2021,East Taunton,MA,02718,non-payment
21H83SP01213CI,southeast,,Pending,,,,,5/24/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/24/2021,Hyannis,MA,02601,non-payment
21H83SP01214CI,southeast,,Pending,,,,,5/24/2021,0,1,0,1,Efiled SP Summons and Complaint - Cause,0,0,,,,,5/24/2021,West Yarmouth,MA,02673,cause
21H83SP01215CI,southeast,,Pending,,,,,5/24/2021,0,1,1,0,Efiled SP Summons and Complaint - No Cause,0,1,,,,,5/25/2021,West Yarmouth,MA,02673,no cause
21H83SP01216CI,southeast,,Pending,,,,,5/24/2021,0,1,1,0,Efiled SP Summons and Complaint - No Cause,0,1,,,,,5/25/2021,Hyannis,MA,02601,no cause
21H83SP01217NB,southeast,,Pending,,,,,5/24/2021,0,1,1,0,Efiled SP Summons and Complaint - No Cause,0,1,,,,,5/24/2021,New Bedford,MA,02746,no cause
21H83SP01218CI,southeast,,Pending,,,,,5/24/2021,0,1,0,1,Efiled SP Summons and Complaint - Cause,0,0,,,,,5/25/2021,West Hyannisport,MA,02672,cause
21H83SP01219PL,southeast,,Pending,,,,,5/24/2021,0,1,1,0,Efiled SP Summons and Complaint - No Cause,0,1,,,,,5/26/2021,Plymouth,MA,02360,no cause
21H83SP01220CI,southeast,,Pending,,,,,5/24/2021,0,1,0,1,Efiled SP Summons and Complaint - No Cause,0,0,,,,,5/25/2021,Hyannis,MA,02601,no cause
21H83SP01221CI,southeast,,Pending,,,,,5/24/2021,0,1,0,1,Efiled SP Summons and Complaint - No Cause,0,0,,,,,5/25/2021,Yarmouth Port,MA,02675,no cause
21H83SP01222CI,southeast,,Pending,,,,,5/24/2021,0,1,1,0,Efiled SP Summons and Complaint - Cause,0,1,,,,,5/25/2021,Mashpee,MA,02649,cause
21H83SP01223TA,southeast,,Pending,,,,,5/24/2021,0,1,1,0,Efiled SP Summons and Complaint - Cause,0,1,,,,,5/26/2021,Attleboro,MA,02703,cause
21H83SP01224NB,southeast,,Pending,,,,,5/24/2021,0,1,1,0,Efiled SP Summons and Complaint - No Cause,0,1,,,,,5/25/2021,New Bedford,MA,02740,no cause
21H83SP01225NB,southeast,,Pending,,,,,5/24/2021,0,1,1,0,Efiled SP Summons and Complaint - No Cause,0,1,,,,,5/25/2021,New Bedford,MA,02740,no cause
21H83SP01226PL,southeast,,Disposed on 05/27/2021,5/27/2021,Heard,3,,5/24/2021,0,1,0,1,Efiled SP Summons and Complaint - Cause,0,0,,,unknown,,5/27/2021,Abington,MA,02351,cause
21H83SP01227FR,southeast,,Pending,,,,,5/24/2021,0,1,0,1,Efiled SP Summons and Complaint - Non-payment of Rent,0,0,,,,,5/25/2021,North Attleboro,MA,02760,non-payment
21H83SP01228PL,southeast,,Pending,,,,,5/24/2021,0,1,0,1,Efiled SP Summons and Complaint - Non-payment of Rent,0,0,,,,,5/25/2021,Marshfield,MA,02050,non-payment
21H83SP01229NB,southeast,,Pending,,,,,5/24/2021,0,1,0,1,Efiled SP Summons and Complaint - Non-payment of Rent,0,0,,,,,5/25/2021,New Bedford,MA,02746,non-payment
21H83SP01230TA,southeast,,Pending,,,,,5/25/2021,0,0,0,0,SP Summons and Complaint - Non-payment of Rent,0,0,,,,,5/25/2021,Taunton,MA,02780,non-payment
21H83SP01231TA,southeast,,Pending,,,,,5/25/2021,0,0,0,0,SP Summons and Complaint - No Cause,0,0,,,,,5/25/2021,Attleboro,MA,02703,no cause
21H83SP01232CI,southeast,,Pending,,,,,5/25/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/25/2021,South Dennis,MA,02660,non-payment
21H83SP01233TA,southeast,,Pending,,,,,5/25/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/25/2021,Norton,MA,02766,non-payment
21H83SP01234TA,southeast,,Pending,,,,,5/25/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/25/2021,Norton,MA,02766,non-payment
21H83SP01235TA,southeast,,Pending,,,,,5/25/2021,0,1,1,0,Efiled SP Summons and Complaint - No Cause,0,1,,,,,5/25/2021,Attleboro,MA,02703,no cause
21H83SP01236TA,southeast,,Pending,,,,,5/25/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/25/2021,Norton,MA,02766,non-payment
21H83SP01237NB,southeast,,Pending,,,,,5/25/2021,0,0,0,0,SP Summons and Complaint - Non-payment of Rent,0,0,,,,,5/26/2021,New Bedford,MA,02744,non-payment
21H83SP01238TA,southeast,,Pending,,,,,5/26/2021,0,1,0,1,Efiled SP Summons and Complaint - Non-payment of Rent,0,0,,,,,6/1/2021,South Easton,MA,02375,non-payment
21H83SP01239TA,southeast,,Pending,,,,,5/26/2021,0,1,0,1,Efiled SP Summons and Complaint - Non-payment of Rent,0,0,,,,,6/3/2021,South Easton,MA,02375,non-payment
21H83SP01240TA,southeast,,Pending,,,,,5/26/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,6/1/2021,South Easton,MA,02375,non-payment
21H83SP01241TA,southeast,,R 41(a)(1) Voluntary Dismissal on 06/02/2021,6/2/2021,Dismissed,7,,5/26/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,unknown,,6/2/2021,South Easton,MA,02375,non-payment
21H83SP01242TA,southeast,,Pending,,,,,5/26/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,6/1/2021,South Easton,MA,02375,non-payment
21H83SP01243PL,southeast,,Pending,,,,,5/26/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,6/4/2021,Middleboro,MA,02346,non-payment
21H83SP01244NB,southeast,,Pending,,,,,5/26/2021,0,0,0,0,SP Summons and Complaint - Non-payment of Rent,0,0,,,,,5/27/2021,New Bedford,MA,02740,non-payment
21H83SP01245TA,southeast,,Pending,,,,,5/26/2021,0,0,0,0,SP Summons and Complaint - Non-payment of Rent,0,0,,,,,5/27/2021,Mansfield,MA,02048,non-payment
21H83SP01246FR,southeast,,Pending,,,,,5/27/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/27/2021,Fall River,MA,02724,non-payment
21H83SP01247FR,southeast,,Pending,,,,,5/27/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/27/2021,Fall River,MA,02724,non-payment
21H83SP01248FR,southeast,,Pending,,,,,5/27/2021,0,1,0,1,Efiled SP Summons and Complaint - No Cause,0,0,,,,,5/27/2021,North Attleboro,MA,02760,no cause
21H83SP01249FR,southeast,,Pending,,,,,5/27/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/27/2021,Fall River,MA,02723,non-payment
21H83SP01250FR,southeast,,Pending,,,,,5/27/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/27/2021,Fall River,MA,02724,non-payment
21H83SP01251TA,southeast,,Pending,,,,,5/27/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,6/3/2021,Taunton,MA,02780,non-payment
21H83SP01252PL,southeast,,Pending,,,,,5/27/2021,0,1,0,1,Efiled SP Summons and Complaint - No Cause,0,0,,,,,5/27/2021,Carver,MA,02330,no cause
21H83SP01253FR,southeast,,Pending,,,,,5/27/2021,0,1,0,1,Efiled SP Summons and Complaint - No Cause,0,0,,,,,5/27/2021,Fall River,MA,02721,no cause
21H83SP01254PL,southeast,,Pending,,,,,5/28/2021,0,1,0,1,Efiled SP Summons and Complaint - No Cause,0,0,,,,,5/28/2021,Hanson,MA,02341,no cause
21H83SP01255PL,southeast,,Pending,,,,,5/28/2021,0,1,0,1,Efiled SP Summons and Complaint - No Cause,0,0,,,,,5/28/2021,Hanson,MA,02341,no cause
21H83SP01256NB,southeast,,Pending,,,,,5/28/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,5/28/2021,New Bedford,MA,02744,non-payment
21H83SP01257PL,southeast,,Pending,,,,,5/28/2021,0,1,1,0,Efiled SP Summons and Complaint - No Cause,0,1,,,,,5/28/2021,Plymouth,MA,02360,no cause
21H83SP01258CI,southeast,,Pending,,,,,5/28/2021,0,1,0,1,Efiled SP Summons and Complaint - Non-payment of Rent,0,0,,,,,6/1/2021,Dennis,MA,02638,non-payment
21H83SP01259TA,southeast,,Pending,,,,,5/28/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,6/3/2021,Seekonk,MA,02771,non-payment
21H83SP01260PL,southeast,,Pending,,,,,5/28/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,6/1/2021,Wareham,MA,02571,non-payment
21H83SP01261FR,southeast,,Pending,,,,,5/28/2021,0,1,1,0,Efiled SP Summons and Complaint - Cause,0,1,,,,,6/1/2021,Fall River,MA,02721,cause
21H83SP01262NB,southeast,Southeast Housing Court - Fall River,Pending,,,,,5/31/2021,0,1,0,1,Efiled SP Summons and Complaint - No Cause,0,0,,,,,6/10/2021,New Bedford,MA,02744,no cause
21H83SP01263NB,southeast,Southeast Housing Court - Fall River,Pending,,,,,5/31/2021,0,1,0,1,Efiled SP Summons and Complaint - No Cause,0,0,,,,,6/10/2021,New Bedford,MA,02746,no cause
21H83SP01264TA,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/1/2021,0,1,1,0,Efiled SP Summons and Complaint - No Cause,0,1,,,,,6/10/2021,Rehoboth,MA,02769,no cause
21H83SP01265FR,southeast,,Pending,,,,,6/1/2021,0,0,0,0,SP Summons and Complaint - No Cause,0,0,,,,,6/1/2021,Fall River,MA,02720,no cause
21H83SP01266TA,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/1/2021,0,0,0,0,SP Summons and Complaint - Non-payment of Rent,0,0,,,,,6/10/2021,Taunton,MA,02780,non-payment
21H83SP01267NB,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/1/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,6/10/2021,New Bedford,MA,02740,non-payment
21H83SP01268NB,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/1/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,6/10/2021,New Bedford,MA,02740,non-payment
21H83SP01269TA,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/1/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,6/10/2021,Taunton,MA,02780,non-payment
21H83SP01270CI,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/1/2021,0,1,0,1,Efiled SP Summons and Complaint - Non-payment of Rent,0,0,,,,,6/10/2021,Dennis Port,MA,02639,non-payment
21H83SP01271FR,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/1/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,6/10/2021,Fall River,MA,02723,non-payment
21H83SP01272PL,southeast,,Pending,,,,,6/1/2021,0,1,1,0,Efiled SP Summons and Complaint - Cause,0,1,,,,,6/1/2021,Marshfield,MA,02050,cause
21H83SP01273TA,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/1/2021,0,1,0,1,Efiled SP Summons and Complaint - No Cause,0,0,,,,,6/10/2021,Norton,MA,02766,no cause
21H83SP01274PL,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/1/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,6/10/2021,Marshfield,MA,02050,non-payment
21H83SP01275PL,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/2/2021,0,1,0,1,Efiled SP Summons and Complaint - Non-payment of Rent,0,0,,,,,6/10/2021,Middleboro,MA,02346,non-payment
21H83SP01276TA,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/1/2021,0,1,0,1,Efiled SP Summons and Complaint - Non-payment of Rent,0,0,,,,,6/10/2021,Taunton,MA,02780,non-payment
21H83SP01277CI,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/2/2021,0,1,1,0,SP Transfer - Cause,0,1,,,,,6/10/2021,Dennis,MA,02638,cause
21H83SP01278CI,southeast,Southeast Housing - New Bedford,Pending,,,,,6/2/2021,1,1,1,1,SP Transfer- No Cause,0,0,,,,,6/10/2021,Dennis Port,MA,02639,no cause
21H83SP01279FR,southeast,,Pending,,,,,6/1/2021,0,0,0,0,SP Summons and Complaint - Non-payment of Rent,0,0,,,,,6/2/2021,Taunton,MA,02780,non-payment
21H83SP01280NB,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/2/2021,0,1,1,0,Efiled SP Summons and Complaint - No Cause,0,1,,,,,6/10/2021,Dartmouth,MA,02748.,no cause
21H83SP01281TA,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/2/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,6/10/2021,Taunton,MA,02780,non-payment
21H83SP01282TA,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/3/2021,0,0,0,0,SP Summons and Complaint - No Cause,0,0,,,,,6/10/2021,Taunton,MA,02780,no cause
21H83SP01283FR,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/3/2021,0,1,1,0,Efiled SP Summons and Complaint - No Cause,0,1,,,,,6/10/2021,Fall River,MA,02724,no cause
21H83SP01284FR,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/3/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,6/10/2021,Fall River,MA,02721,non-payment
21H83SP01285CI,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/4/2021,1,0,1,0,SP Transfer - Non-payment of Rent,0,0,,,,,6/10/2021,Falmouth,MA,02540,non-payment
21H83SP01286FR,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/4/2021,0,0,0,0,SP Summons and Complaint - Non-payment of Rent,0,0,,,,,6/10/2021,East Bridgewater,MA,02333,non-payment
21H83SP01287CI,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/2/2021,0,0,0,0,SP Summons and Complaint - No Cause,0,0,,,,,6/10/2021,Dennis,MA,02638,no cause
21H83SP01288TA,southeast,,Pending,,,,,6/4/2021,0,0,0,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,0,,,,,6/4/2021,,,,non-payment
21H83SP01289TA,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/4/2021,0,0,0,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,0,,,,,6/10/2021,Taunton,MA,02780,non-payment
21H83SP01290NB,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/4/2021,0,0,0,0,SP Summons and Complaint - No Cause,0,0,,,,,6/10/2021,New Bedford,MA,02745,no cause
21H83SP01291TA,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/4/2021,0,0,0,0,SP Transfer- No Cause,0,0,,,,,6/10/2021,North Attleboro,MA,02760,no cause
21H83SP01292PL,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/4/2021,0,0,0,0,SP Summons and Complaint - No Cause,0,0,,,,,6/10/2021,Middleboro,MA,02346,no cause
21H83SP01293PL,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/4/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,6/10/2021,Plymouth,MA,02360,non-payment
21H83SP01294NB,southeast,,Pending,,,,,6/4/2021,0,1,1,0,Efiled SP Summons and Complaint - No Cause,0,1,,,,,6/4/2021,New Bedford,MA,02740,no cause
21H83SP01295NB,southeast,,Pending,,,,,6/4/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,6/7/2021,Fairhaven,MA,02719,non-payment
21H83SP01297FR,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/4/2021,0,0,0,0,SP Summons and Complaint - Cause,0,0,,,,,6/10/2021,Fall River,MA,02723,cause
21H83SP01296PL,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/7/2021,0,1,0,1,Efiled SP Summons and Complaint - No Cause,0,0,,,,,6/10/2021,Rockland,MA,02370,no cause
21H83SP01298NB,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/7/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,6/15/2021,New Bedford,MA,02744,non-payment
21H83SP01299NB,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/7/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,6/15/2021,New Bedford,MA,02740,non-payment
21H83SP01300NB,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/7/2021,0,0,0,0,SP Summons and Complaint - Non-payment of Rent,0,0,,,,,6/10/2021,New Bedford,MA,02740,non-payment
21H83SP01301FR,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/7/2021,0,0,0,0,SP Summons and Complaint - No Cause,0,0,,,,,6/17/2021,Fall River,MA,02724,no cause
21H83SP01302NB,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/7/2021,0,1,0,1,Efiled SP Summons and Complaint - Non-payment of Rent,0,0,,,,,6/15/2021,New Bedford,MA,02745,non-payment
21H83SP01303PL,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/7/2021,0,1,1,0,Efiled SP Summons and Complaint - No Cause,0,1,,,,,6/11/2021,Middleboro,MA,02346,no cause
21H83SP01304CI,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/7/2021,0,1,0,1,Efiled SP Summons and Complaint - No Cause,0,0,,,,,6/15/2021,East Falmouth,MA,02536,no cause
21H83SP01305TA,southeast,Southeast Housing Court - Fall River,Pending,,,,,6/7/2021,0,1,1,0,Efiled SP Summons and Complaint - Non-payment of Rent,0,1,,,,,6/11/2021,Raynham,MA,02767,non-payment
