,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
410,25,027,701100,1400000US25027701100,25027701100,7011,CT,77298107,1913436,"POLYGON ((-72.081197 42.646403, -72.0808 42.648381, -72.078109 42.656836, -72.078019 42.659251, -72.079218 42.665332, -72.07901 42.667888, -72.077057 42.669923, -72.073335 42.671732, -72.06780599999999 42.675496, -72.06737099999999 42.675387, -72.067621 42.676124, -72.06765 42.676169, -72.06489599999999 42.680583, -72.064257 42.680896, -72.06217099999999 42.680567, -72.058656 42.681469, -72.056682 42.681615, -72.05666099999999 42.684069, -72.059172 42.683992, -72.05872699999999 42.686198, -72.061261 42.688281, -72.05786999999999 42.689145, -72.05997099999999 42.692718, -72.061223 42.696493, -72.062122 42.701189, -72.063215 42.703644, -72.06321799999999 42.705813, -72.065634 42.70862899999999, -72.06784399999999 42.71104, -72.070634 42.713096, -72.0776725573282 42.7162145916542, -72.01572921480809 42.7143353960391, -71.98142900322109 42.7132948192056, -71.985114 42.64723499999999, -71.98607299999999 42.630016, -72.008381 42.620379, -72.03504599999999 42.608859, -72.04607299999999 42.601835, -72.055072 42.608932, -72.07449799999999 42.624248, -72.08035699999999 42.63672, -72.080958 42.639639, -72.081197 42.646403))"
411,25,027,704200,1400000US25027704200,25027704200,7042,CT,203268419,37307955,"POLYGON ((-72.313631 42.396404, -72.315088 42.39885599999999, -72.31403999999999 42.399183, -72.312569 42.403503, -72.31357199999999 42.40664, -72.310357 42.407929, -72.31034 42.410635, -72.308663 42.411348, -72.308616 42.414691, -72.30648099999999 42.41646799999999, -72.306719 42.419546, -72.30561 42.420357, -72.302279 42.420316, -72.30099199999999 42.421945, -72.30128499999999 42.423619, -72.30245699999999 42.424019, -72.30032899999999 42.42456199999999, -72.300437 42.42537799999999, -72.29727799999999 42.42641, -72.293556 42.430022, -72.292091 42.429966, -72.290888 42.434045, -72.288674 42.435575, -72.29072599999999 42.43734, -72.287278 42.43724599999999, -72.28734 42.438458, -72.28369499999999 42.440812, -72.29128799999999 42.479525, -72.244868 42.513439, -72.19638499999999 42.54892, -72.185642 42.55036, -72.17810399999999 42.579973, -72.175556 42.58987, -72.16758899999999 42.584872, -72.163141 42.588855, -72.165514 42.590308, -72.16240599999999 42.593719, -72.16051899999999 42.59516199999999, -72.159547 42.597009, -72.15707499999999 42.599422, -72.15890999999999 42.599424, -72.16130099999999 42.601076, -72.163567 42.598274, -72.16789399999999 42.600144, -72.17074199999999 42.59699699999999, -72.158045 42.617554, -72.15478499999999 42.620037, -72.154375 42.623829, -72.14214 42.623647, -72.138952 42.623946, -72.13564 42.620453, -72.136177 42.619117, -72.132677 42.616875, -72.12970799999999 42.613048, -72.128699 42.612052, -72.124802 42.611292, -72.124787 42.61008, -72.121595 42.578443, -72.126935 42.575288, -72.122631 42.569859, -72.09539099999999 42.535506, -72.094308 42.532855, -72.090636 42.523799, -72.09217699999999 42.521341, -72.090834 42.520568, -72.091921 42.519702, -72.090965 42.51808399999999, -72.091157 42.517012, -72.088572 42.515732, -72.086692 42.512907, -72.085289 42.512056, -72.083766 42.508563, -72.084034 42.506529, -72.085013 42.505153, -72.083584 42.504403, -72.08237199999999 42.501569, -72.082483 42.500138, -72.080719 42.498978, -72.081936 42.498735, -72.08203899999999 42.49562299999999, -72.099688 42.484523, -72.10094099999999 42.48368199999999, -72.20515 42.417679, -72.21902899999999 42.39549299999999, -72.22963299999999 42.400247, -72.23075899999999 42.399067, -72.233293 42.39879, -72.236519 42.39725199999999, -72.236774 42.396067, -72.238512 42.395269, -72.239273 42.393381, -72.23814399999999 42.392308, -72.23797999999999 42.39069, -72.240341 42.389607, -72.241416 42.388389, -72.24432299999999 42.38827999999999, -72.25822099999999 42.393531, -72.264118 42.38662, -72.26578599999999 42.387148, -72.268474 42.390298, -72.27037799999999 42.390429, -72.272599 42.389657, -72.27233699999999 42.388678, -72.273679 42.386613, -72.274019 42.384542, -72.278643 42.38218, -72.28002599999999 42.379285, -72.28150099999999 42.378665, -72.28034599999999 42.374929, -72.279511 42.374566, -72.28207499999999 42.371885, -72.28506299999999 42.37315299999999, -72.285152 42.364604, -72.28433699999999 42.361219, -72.28598099999999 42.358016, -72.28413999999999 42.356584, -72.28725399999999 42.355511, -72.28728699999999 42.354152, -72.28607599999999 42.353367, -72.28873399999999 42.352024, -72.29040499999999 42.35213299999999, -72.295389 42.350569, -72.29670899999999 42.349369, -72.298744 42.349322, -72.30139699999999 42.348229, -72.303927 42.34558, -72.306382 42.346053, -72.306794 42.344244, -72.31021299999999 42.343751, -72.31196299999999 42.342898, -72.31425299999999 42.343688, -72.31427699999999 42.348338, -72.31261099999999 42.350796, -72.31258699999999 42.353716, -72.313794 42.354531, -72.313121 42.355697, -72.313799 42.357791, -72.31201799999999 42.357918, -72.31154599999999 42.35885, -72.31296499999999 42.362114, -72.31050499999999 42.364294, -72.313108 42.368557, -72.31565499999999 42.369479, -72.314567 42.371405, -72.311431 42.372206, -72.31281899999999 42.37356399999999, -72.312066 42.376453, -72.313706 42.377332, -72.31311699999999 42.378751, -72.314396 42.382143, -72.312924 42.382687, -72.310852 42.385866, -72.311646 42.386609, -72.31004299999999 42.38739, -72.312572 42.38867, -72.312658 42.390932, -72.314508 42.391655, -72.313391 42.392759, -72.31581899999999 42.39454, -72.313631 42.396404))"
412,25,027,707300,1400000US25027707300,25027707300,7073,CT,3335746,143804,"POLYGON ((-72.02700999999999 42.563241, -72.014999 42.567943, -72.016577 42.569883, -72.01949499999999 42.57101, -72.01720499999999 42.572139, -72.016007 42.573773, -72.002791 42.575325, -72.00071699999999 42.575586, -71.997265 42.575964, -71.99683399999999 42.577769, -71.994129 42.577312, -71.99065299999999 42.568662, -71.997061 42.564772, -71.998153 42.564208, -72.00403299999999 42.561173, -72.00754599999999 42.559915, -72.01294399999999 42.559163, -72.020669 42.559127, -72.02700999999999 42.563241))"
413,25,027,709501,1400000US25027709501,25027709501,7095.01,CT,5484838,0,"POLYGON ((-71.74023199999999 42.54048, -71.739634 42.540746, -71.73880299999999 42.542381, -71.73648 42.541564, -71.72713499999999 42.549139, -71.71991799999999 42.544865, -71.716324 42.544747, -71.711231 42.535354, -71.702236 42.533895, -71.71216799999999 42.521596, -71.71625399999999 42.521711, -71.720838 42.522409, -71.72551799999999 42.523848, -71.730615 42.526737, -71.734527 42.529706, -71.739667 42.534306, -71.739008 42.535878, -71.742374 42.539689, -71.74023199999999 42.54048))"
414,25,009,253205,1400000US25009253205,25009253205,2532.05,CT,17433981,175900,"POLYGON ((-71.097928 42.678442, -71.09458599999999 42.68002, -71.09214899999999 42.68095, -71.09064599999999 42.682289, -71.08622299999999 42.682808, -71.083944 42.683378, -71.081069 42.684764, -71.076133 42.688268, -71.07339499999999 42.688521, -71.07155999999999 42.689207, -71.070368 42.692146, -71.06853199999999 42.694184, -71.066987 42.694758, -71.064491 42.694717, -71.040519 42.672688, -71.03757499999999 42.667655, -71.02230999999999 42.641636, -71.043345 42.632521, -71.044116 42.633897, -71.04686599999999 42.636548, -71.049915 42.63823, -71.05130799999999 42.639676, -71.054216 42.641581, -71.05556 42.64309799999999, -71.05933899999999 42.646045, -71.06171999999999 42.649818, -71.065887 42.65428199999999, -71.066159 42.655428, -71.06773299999999 42.656499, -71.070233 42.659953, -71.07067599999999 42.663129, -71.07183499999999 42.665643, -71.066186 42.668425, -71.064251 42.670458, -71.06575599999999 42.671738, -71.06752999999999 42.671949, -71.069149 42.67055999999999, -71.07150299999999 42.669595, -71.073812 42.67040799999999, -71.07839 42.669763, -71.079374 42.670231, -71.08341799999999 42.669369, -71.087982 42.6718, -71.091567 42.672609, -71.094712 42.675279, -71.09724299999999 42.676756, -71.097928 42.678442))"
415,25,021,403500,1400000US25021403500,25021403500,4035,CT,5599267,215124,"POLYGON ((-71.25541 42.300632, -71.24565299999999 42.307445, -71.233243 42.316107, -71.228887 42.316344, -71.227543 42.3154, -71.226286 42.314117, -71.227068 42.31239799999999, -71.226311 42.310284, -71.226688 42.30825, -71.22411 42.30730000000001, -71.220508 42.306407, -71.21818999999999 42.306796, -71.213275 42.306161, -71.21128899999999 42.303106, -71.211253 42.302266, -71.21156499999999 42.29973, -71.207881 42.297157, -71.216398 42.295309, -71.21780699999999 42.295103, -71.21986 42.29475, -71.22118999999999 42.29478, -71.22494999999999 42.29641, -71.22830999999999 42.29543, -71.23031 42.29389, -71.23191 42.29307, -71.23606599999999 42.293181, -71.241254 42.293423, -71.243438 42.293493, -71.24701999999999 42.2943, -71.24732999999999 42.29391, -71.24997999999999 42.29181, -71.25118999999999 42.29295, -71.253428 42.298232, -71.25537 42.29969, -71.25541 42.300632))"
416,25,021,406101,1400000US25021406101,25021406101,4061.01,CT,17328486,359218,"POLYGON ((-71.351479 42.211546, -71.350387 42.213522, -71.348299 42.214883, -71.34680999999999 42.215589, -71.339928 42.213861, -71.33843499999999 42.215232, -71.311318 42.215398, -71.28787799999999 42.215531, -71.271058 42.215632, -71.26808799999999 42.20958, -71.269558 42.200579, -71.27168 42.20024, -71.274963 42.19907, -71.27694 42.19908, -71.28070000000001 42.19817, -71.28301999999999 42.19687, -71.288257 42.195328, -71.29030299999999 42.194059, -71.29517 42.19035, -71.29579 42.19007, -71.304137 42.187148, -71.30540000000001 42.18665, -71.30651 42.1862, -71.31153999999999 42.18493, -71.31465399999999 42.18495, -71.31520999999999 42.18486, -71.322678 42.181142, -71.325535 42.181647, -71.326127 42.184208, -71.32962999999999 42.185215, -71.328463 42.186459, -71.333142 42.188854, -71.334332 42.18851799999999, -71.335302 42.188676, -71.335594 42.191011, -71.336466 42.191376, -71.339406 42.190646, -71.33937499999999 42.193428, -71.34046099999999 42.195109, -71.338424 42.195446, -71.339433 42.1971, -71.340025 42.197782, -71.34283099999999 42.198221, -71.342344 42.199335, -71.343457 42.199846, -71.343822 42.198562, -71.34508799999999 42.199156, -71.34416999999999 42.200703, -71.34681499999999 42.203557, -71.346541 42.204641, -71.3507 42.205783, -71.35217899999999 42.207489, -71.351479 42.211546))"
417,25,021,410100,1400000US25021410100,25021410100,4101,CT,25068332,900941,"POLYGON ((-71.289441 42.059102, -71.287099 42.063707, -71.28756 42.073894, -71.287701 42.07693099999999, -71.28508099999999 42.082393, -71.284482 42.083579, -71.28026799999999 42.088492, -71.27173599999999 42.098445, -71.264268 42.101038, -71.26341699999999 42.101333, -71.26341699999999 42.09984499999999, -71.262805 42.097908, -71.258425 42.08819, -71.256833 42.085492, -71.25240099999999 42.075231, -71.24882599999999 42.067148, -71.24807199999999 42.066126, -71.24677 42.06435, -71.237129 42.053209, -71.23765299999999 42.052364, -71.24792599999999 42.035512, -71.25028999999999 42.03254, -71.25261999999999 42.03035999999999, -71.25873399999999 42.025999, -71.27015999999999 42.021535, -71.288265 42.01446199999999, -71.288692 42.030085, -71.28908299999999 42.045041, -71.289441 42.059102))"
418,25,017,363103,1400000US25017363103,25017363103,3631.03,CT,9598056,567846,"POLYGON ((-71.473528 42.500177, -71.443939 42.509059, -71.434718 42.522486, -71.432551 42.520542, -71.431724 42.518652, -71.429326 42.51591699999999, -71.424508 42.513262, -71.422687 42.511882, -71.420965 42.5096, -71.420535 42.504383, -71.41948599999999 42.501934, -71.42031899999999 42.500379, -71.421628 42.497048, -71.426653 42.49080499999999, -71.431281 42.487377, -71.434432 42.484961, -71.43875 42.482556, -71.44355299999999 42.481433, -71.446297 42.47989, -71.44847 42.477967, -71.450822 42.48128, -71.45447899999999 42.48630199999999, -71.45982099999999 42.491033, -71.461877 42.492773, -71.46300099999999 42.49362199999999, -71.47381299999999 42.499764, -71.473528 42.500177))"
419,25,017,363104,1400000US25017363104,25017363104,3631.04,CT,15236631,337763,"POLYGON ((-71.45649899999999 42.463926, -71.455966 42.469893, -71.45376399999999 42.474867, -71.45294 42.475614, -71.44847 42.477967, -71.446297 42.47989, -71.44355299999999 42.481433, -71.43875 42.482556, -71.434432 42.484961, -71.431281 42.487377, -71.426653 42.49080499999999, -71.421628 42.497048, -71.42031899999999 42.500379, -71.41948599999999 42.501934, -71.41816 42.498754, -71.41863099999999 42.49616899999999, -71.41869 42.492831, -71.418014 42.489797, -71.41762 42.485867, -71.414924 42.479159, -71.41148 42.475761, -71.40813199999999 42.470036, -71.408455 42.469552, -71.41494999999999 42.459898, -71.41736899999999 42.456302, -71.41762199999999 42.455926, -71.43038899999999 42.436937, -71.435216 42.438831, -71.452606 42.445678, -71.453841 42.446161, -71.45460899999999 42.453528, -71.45405699999999 42.459083, -71.45447 42.460033, -71.45629099999999 42.463108, -71.45649899999999 42.463926))"
420,25,017,364101,1400000US25017364101,25017364101,3641.01,CT,5045505,197238,"POLYGON ((-71.478382 42.437104, -71.464349 42.4503, -71.453841 42.446161, -71.452606 42.445678, -71.435216 42.438831, -71.442863 42.437123, -71.444751 42.436327, -71.44518099999999 42.436015, -71.44863599999999 42.432202, -71.450014 42.43292, -71.458862 42.430874, -71.460465 42.430327, -71.459805 42.42951499999999, -71.458416 42.425708, -71.464502 42.427609, -71.46641199999999 42.427017, -71.4683 42.425438, -71.474496 42.422081, -71.47480899999999 42.423276, -71.477598 42.434126, -71.478382 42.437104))"
421,25,011,040100,1400000US25011040100,25011040100,401,CT,411399642,3727221,"POLYGON ((-73.02301499554871 42.7411352241426, -73.022903 42.741133, -73.01864535458401 42.741042346546, -72.930260821819 42.73916046997009, -72.9270767035988 42.7390926739734, -72.8827924320332 42.7381497767183, -72.86430052071429 42.7377560483853, -72.85765858350631 42.7376146287765, -72.809113 42.736581, -72.7910764312897 42.7360805358152, -72.7792570809693 42.7357525819999, -72.68617347799702 42.7331697731391, -72.6746848221827 42.7328509951687, -72.67210299999999 42.719387, -72.669927 42.716849, -72.67040999999999 42.713077, -72.6722 42.712656, -72.672636 42.710758, -72.67353299999999 42.710649, -72.67452899999999 42.70831, -72.67070799999999 42.707998, -72.670883 42.70370399999999, -72.669939 42.702621, -72.66619299999999 42.70035, -72.665401 42.698548, -72.663742 42.697295, -72.663803 42.696168, -72.662336 42.694449, -72.66238 42.692451, -72.65670799999999 42.690795, -72.655068 42.689011, -72.65628699999999 42.686733, -72.6521 42.685286, -72.65280199999999 42.6837, -72.655029 42.682993, -72.655384 42.681226, -72.653097 42.67992599999999, -72.65174999999999 42.676404, -72.649748 42.675294, -72.646793 42.674732, -72.64296399999999 42.672931, -72.64103899999999 42.670268, -72.637131 42.66999, -72.633004 42.66531, -72.631181 42.664796, -72.631451 42.662754, -72.633229 42.660998, -72.631294 42.660246, -72.627111 42.659498, -72.625373 42.657775, -72.624706 42.655593, -72.62613 42.654696, -72.62442799999999 42.651233, -72.621599 42.650981, -72.61955399999999 42.648596, -72.620898 42.64687199999999, -72.63303999999999 42.645351, -72.733498 42.633297, -72.73509199999999 42.633111, -72.73610699999999 42.632063, -72.73688899999999 42.627021, -72.741553 42.627301, -72.74395299999999 42.626817, -72.74700199999999 42.62339799999999, -72.745531 42.621344, -72.74536999999999 42.6195, -72.74704899999999 42.618568, -72.750142 42.618232, -72.751724 42.619732, -72.754475 42.620965, -72.759614 42.619816, -72.76428199999999 42.619428, -72.772842 42.620135, -72.777636 42.620969, -72.78366799999999 42.621289, -72.788945 42.62016, -72.797416 42.617727, -72.802915 42.61666, -72.80804599999999 42.616983, -72.81504799999999 42.61675, -72.816958 42.617141, -72.82066399999999 42.618589, -72.823661 42.618625, -72.83176399999999 42.616568, -72.83341899999999 42.61119, -72.84845399999999 42.559069, -72.876977 42.555456, -72.87684899999999 42.541197, -72.975409 42.556037, -72.954599 42.628654, -72.95103899999999 42.641006, -72.95109599999999 42.64135599999999, -72.95264999999999 42.650853, -72.953897 42.651158, -72.955573 42.654513, -72.955564 42.659055, -72.954358 42.662461, -72.954854 42.66579, -72.957432 42.666972, -72.960443 42.667387, -72.96209399999999 42.667023, -72.963948 42.664294, -72.96983 42.664031, -72.97263599999999 42.662887, -72.974626 42.661041, -72.976254 42.66104, -72.980648 42.664476, -72.985529 42.665938, -72.988591 42.667317, -72.994428 42.672104, -72.99568599999999 42.673649, -72.994665 42.674322, -72.989251 42.674233, -72.98853299999999 42.675332, -72.989772 42.678219, -72.98668499999999 42.679082, -72.983884 42.679385, -72.976175 42.679113, -72.9757 42.680676, -72.97698699999999 42.682793, -72.97749499999999 42.685913, -72.97351999999999 42.68880799999999, -72.971216 42.68899, -72.963802 42.687492, -72.962074 42.687887, -72.958934 42.689662, -72.954353 42.690276, -72.95264399999999 42.69164199999999, -72.95164699999999 42.693951, -72.951736 42.695653, -72.953777 42.698586, -72.94959899999999 42.701949, -72.948758 42.704092, -72.949742 42.705103, -72.997878 42.70126399999999, -73.023709 42.70269, -73.02301499554871 42.7411352241426))"
